"year","month","flow","rain","temp","rain.1","rain.2","rain.3","rain.4","rain.5","rain.6","rain.7","rain.8","rain.9","rain.10","rain.11","rain.12","rain.13","rain.14","rain.15","rain.16","rain.17","rain.18","rain.19","rain.20","rain.21","rain.22","rain.23","rain.24","temp.1","temp.2","temp.3","temp.4","temp.5","temp.6","temp.7","temp.8","temp.9","temp.10","temp.11","temp.12"
"2015"," 2"," 59.0107143"," 2.85","58.10714"," 0.00","11.49"," 3.83"," 0.84"," 0.92"," 0.00"," 0.13"," 0.02"," 0.04"," 1.21"," 3.76"," 7.19"," 0.05"," 0.29"," 0.72"," 0.07"," 0.19"," 0.00"," 0.03"," 0.16"," 0.02"," 0.93"," 1.45"," 0.31","55.46774","53.80645","56.76667","65.59677","66.80000","67.85484","67.87097","63.65000","64.45161","59.81667","58.95161","54.50000"
"2015"," 3","  9.4896774"," 0.51","60.74194"," 2.85"," 0.00","11.49"," 3.83"," 0.84"," 0.92"," 0.00"," 0.13"," 0.02"," 0.04"," 1.21"," 3.76"," 7.19"," 0.05"," 0.29"," 0.72"," 0.07"," 0.19"," 0.00"," 0.03"," 0.16"," 0.02"," 0.93"," 1.45","58.10714","55.46774","53.80645","56.76667","65.59677","66.80000","67.85484","67.87097","63.65000","64.45161","59.81667","58.95161"
"2015"," 4","  8.3173333"," 1.98","59.65000"," 0.51"," 2.85"," 0.00","11.49"," 3.83"," 0.84"," 0.92"," 0.00"," 0.13"," 0.02"," 0.04"," 1.21"," 3.76"," 7.19"," 0.05"," 0.29"," 0.72"," 0.07"," 0.19"," 0.00"," 0.03"," 0.16"," 0.02"," 0.93","60.74194","58.10714","55.46774","53.80645","56.76667","65.59677","66.80000","67.85484","67.87097","63.65000","64.45161","59.81667"
"2015"," 5","  4.1583871"," 0.10","60.74194"," 1.98"," 0.51"," 2.85"," 0.00","11.49"," 3.83"," 0.84"," 0.92"," 0.00"," 0.13"," 0.02"," 0.04"," 1.21"," 3.76"," 7.19"," 0.05"," 0.29"," 0.72"," 0.07"," 0.19"," 0.00"," 0.03"," 0.16"," 0.02","59.65000","60.74194","58.10714","55.46774","53.80645","56.76667","65.59677","66.80000","67.85484","67.87097","63.65000","64.45161"
"2015"," 6","  2.1280000"," 0.01","65.66667"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","11.49"," 3.83"," 0.84"," 0.92"," 0.00"," 0.13"," 0.02"," 0.04"," 1.21"," 3.76"," 7.19"," 0.05"," 0.29"," 0.72"," 0.07"," 0.19"," 0.00"," 0.03"," 0.16","60.74194","59.65000","60.74194","58.10714","55.46774","53.80645","56.76667","65.59677","66.80000","67.85484","67.87097","63.65000"
"2015"," 7","  1.0138710"," 0.03","69.70968"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","11.49"," 3.83"," 0.84"," 0.92"," 0.00"," 0.13"," 0.02"," 0.04"," 1.21"," 3.76"," 7.19"," 0.05"," 0.29"," 0.72"," 0.07"," 0.19"," 0.00"," 0.03","65.66667","60.74194","59.65000","60.74194","58.10714","55.46774","53.80645","56.76667","65.59677","66.80000","67.85484","67.87097"
"2015"," 8","  0.4867742"," 0.03","70.85484"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","11.49"," 3.83"," 0.84"," 0.92"," 0.00"," 0.13"," 0.02"," 0.04"," 1.21"," 3.76"," 7.19"," 0.05"," 0.29"," 0.72"," 0.07"," 0.19"," 0.00","69.70968","65.66667","60.74194","59.65000","60.74194","58.10714","55.46774","53.80645","56.76667","65.59677","66.80000","67.85484"
"2015"," 9","  0.3010000"," 0.03","68.70000"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","11.49"," 3.83"," 0.84"," 0.92"," 0.00"," 0.13"," 0.02"," 0.04"," 1.21"," 3.76"," 7.19"," 0.05"," 0.29"," 0.72"," 0.07"," 0.19","70.85484","69.70968","65.66667","60.74194","59.65000","60.74194","58.10714","55.46774","53.80645","56.76667","65.59677","66.80000"
"2015","10","  0.3677419"," 0.08","66.06452"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","11.49"," 3.83"," 0.84"," 0.92"," 0.00"," 0.13"," 0.02"," 0.04"," 1.21"," 3.76"," 7.19"," 0.05"," 0.29"," 0.72"," 0.07","68.70000","70.85484","69.70968","65.66667","60.74194","59.65000","60.74194","58.10714","55.46774","53.80645","56.76667","65.59677"
"2015","11","  1.6790000"," 4.42","53.50000"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","11.49"," 3.83"," 0.84"," 0.92"," 0.00"," 0.13"," 0.02"," 0.04"," 1.21"," 3.76"," 7.19"," 0.05"," 0.29"," 0.72","66.06452","68.70000","70.85484","69.70968","65.66667","60.74194","59.65000","60.74194","58.10714","55.46774","53.80645","56.76667"
"2015","12","  8.8348387"," 6.43","49.56452"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","11.49"," 3.83"," 0.84"," 0.92"," 0.00"," 0.13"," 0.02"," 0.04"," 1.21"," 3.76"," 7.19"," 0.05"," 0.29","53.50000","66.06452","68.70000","70.85484","69.70968","65.66667","60.74194","59.65000","60.74194","58.10714","55.46774","53.80645"
"2016"," 1","104.6745161","11.80","53.30645"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","11.49"," 3.83"," 0.84"," 0.92"," 0.00"," 0.13"," 0.02"," 0.04"," 1.21"," 3.76"," 7.19"," 0.05","49.56452","53.50000","66.06452","68.70000","70.85484","69.70968","65.66667","60.74194","59.65000","60.74194","58.10714","55.46774"
"2016"," 2"," 19.1689655"," 1.03","57.93103","11.80"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","11.49"," 3.83"," 0.84"," 0.92"," 0.00"," 0.13"," 0.02"," 0.04"," 1.21"," 3.76"," 7.19","53.30645","49.56452","53.50000","66.06452","68.70000","70.85484","69.70968","65.66667","60.74194","59.65000","60.74194","58.10714"
"2016"," 3","253.4161290"," 7.65","56.90323"," 1.03","11.80"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","11.49"," 3.83"," 0.84"," 0.92"," 0.00"," 0.13"," 0.02"," 0.04"," 1.21"," 3.76","57.93103","53.30645","49.56452","53.50000","66.06452","68.70000","70.85484","69.70968","65.66667","60.74194","59.65000","60.74194"
"2016"," 4"," 23.9733333"," 0.89","60.56667"," 7.65"," 1.03","11.80"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","11.49"," 3.83"," 0.84"," 0.92"," 0.00"," 0.13"," 0.02"," 0.04"," 1.21","56.90323","57.93103","53.30645","49.56452","53.50000","66.06452","68.70000","70.85484","69.70968","65.66667","60.74194","59.65000"
"2016"," 5"," 10.7432258"," 0.25","60.58065"," 0.89"," 7.65"," 1.03","11.80"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","11.49"," 3.83"," 0.84"," 0.92"," 0.00"," 0.13"," 0.02"," 0.04","60.56667","56.90323","57.93103","53.30645","49.56452","53.50000","66.06452","68.70000","70.85484","69.70968","65.66667","60.74194"
"2016"," 6","  5.6163333"," 0.00","64.03333"," 0.25"," 0.89"," 7.65"," 1.03","11.80"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","11.49"," 3.83"," 0.84"," 0.92"," 0.00"," 0.13"," 0.02","60.58065","60.56667","56.90323","57.93103","53.30645","49.56452","53.50000","66.06452","68.70000","70.85484","69.70968","65.66667"
"2016"," 7","  2.4225806"," 0.01","63.48387"," 0.00"," 0.25"," 0.89"," 7.65"," 1.03","11.80"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","11.49"," 3.83"," 0.84"," 0.92"," 0.00"," 0.13","64.03333","60.58065","60.56667","56.90323","57.93103","53.30645","49.56452","53.50000","66.06452","68.70000","70.85484","69.70968"
"2016"," 8","  1.9993548"," 0.04","64.25806"," 0.01"," 0.00"," 0.25"," 0.89"," 7.65"," 1.03","11.80"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","11.49"," 3.83"," 0.84"," 0.92"," 0.00","63.48387","64.03333","60.58065","60.56667","56.90323","57.93103","53.30645","49.56452","53.50000","66.06452","68.70000","70.85484"
"2016"," 9","  1.1320000"," 0.03","65.33333"," 0.04"," 0.01"," 0.00"," 0.25"," 0.89"," 7.65"," 1.03","11.80"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","11.49"," 3.83"," 0.84"," 0.92","64.25806","63.48387","64.03333","60.58065","60.56667","56.90323","57.93103","53.30645","49.56452","53.50000","66.06452","68.70000"
"2016","10"," 28.1958065"," 4.89","62.33871"," 0.03"," 0.04"," 0.01"," 0.00"," 0.25"," 0.89"," 7.65"," 1.03","11.80"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","11.49"," 3.83"," 0.84","65.33333","64.25806","63.48387","64.03333","60.58065","60.56667","56.90323","57.93103","53.30645","49.56452","53.50000","66.06452"
"2016","11"," 20.0740000"," 2.83","58.01667"," 4.89"," 0.03"," 0.04"," 0.01"," 0.00"," 0.25"," 0.89"," 7.65"," 1.03","11.80"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","11.49"," 3.83","62.33871","65.33333","64.25806","63.48387","64.03333","60.58065","60.56667","56.90323","57.93103","53.30645","49.56452","53.50000"
"2016","12","138.9741935"," 7.84","50.51613"," 2.83"," 4.89"," 0.03"," 0.04"," 0.01"," 0.00"," 0.25"," 0.89"," 7.65"," 1.03","11.80"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","11.49","58.01667","62.33871","65.33333","64.25806","63.48387","64.03333","60.58065","60.56667","56.90323","57.93103","53.30645","49.56452"
"2017"," 1","665.0774194","15.72","49.98387"," 7.84"," 2.83"," 4.89"," 0.03"," 0.04"," 0.01"," 0.00"," 0.25"," 0.89"," 7.65"," 1.03","11.80"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85"," 0.00","50.51613","58.01667","62.33871","65.33333","64.25806","63.48387","64.03333","60.58065","60.56667","56.90323","57.93103","53.30645"
"2017"," 2","626.5357143","12.96","54.00000","15.72"," 7.84"," 2.83"," 4.89"," 0.03"," 0.04"," 0.01"," 0.00"," 0.25"," 0.89"," 7.65"," 1.03","11.80"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51"," 2.85","49.98387","50.51613","58.01667","62.33871","65.33333","64.25806","63.48387","64.03333","60.58065","60.56667","56.90323","57.93103"
"2017"," 3","161.0580645"," 4.48","56.70000","12.96","15.72"," 7.84"," 2.83"," 4.89"," 0.03"," 0.04"," 0.01"," 0.00"," 0.25"," 0.89"," 7.65"," 1.03","11.80"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98"," 0.51","54.00000","49.98387","50.51613","58.01667","62.33871","65.33333","64.25806","63.48387","64.03333","60.58065","60.56667","56.90323"
"2017"," 4","119.9866667"," 2.00","58.00000"," 4.48","12.96","15.72"," 7.84"," 2.83"," 4.89"," 0.03"," 0.04"," 0.01"," 0.00"," 0.25"," 0.89"," 7.65"," 1.03","11.80"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10"," 1.98","56.70000","54.00000","49.98387","50.51613","58.01667","62.33871","65.33333","64.25806","63.48387","64.03333","60.58065","60.56667"
"2017"," 5"," 41.2064516"," 2.00","58.00000"," 2.00"," 4.48","12.96","15.72"," 7.84"," 2.83"," 4.89"," 0.03"," 0.04"," 0.01"," 0.00"," 0.25"," 0.89"," 7.65"," 1.03","11.80"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01"," 0.10","58.00000","56.70000","54.00000","49.98387","50.51613","58.01667","62.33871","65.33333","64.25806","63.48387","64.03333","60.58065"
"2017"," 6"," 21.2566667"," 2.00","58.00000"," 2.00"," 2.00"," 4.48","12.96","15.72"," 7.84"," 2.83"," 4.89"," 0.03"," 0.04"," 0.01"," 0.00"," 0.25"," 0.89"," 7.65"," 1.03","11.80"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03"," 0.01","58.00000","58.00000","56.70000","54.00000","49.98387","50.51613","58.01667","62.33871","65.33333","64.25806","63.48387","64.03333"
"2017"," 7"," 12.2577419"," 0.02","63.50000"," 2.00"," 2.00"," 2.00"," 4.48","12.96","15.72"," 7.84"," 2.83"," 4.89"," 0.03"," 0.04"," 0.01"," 0.00"," 0.25"," 0.89"," 7.65"," 1.03","11.80"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03"," 0.03","58.00000","58.00000","58.00000","56.70000","54.00000","49.98387","50.51613","58.01667","62.33871","65.33333","64.25806","63.48387"
"2017"," 8","  8.3393548"," 0.02","64.37097"," 0.02"," 2.00"," 2.00"," 2.00"," 4.48","12.96","15.72"," 7.84"," 2.83"," 4.89"," 0.03"," 0.04"," 0.01"," 0.00"," 0.25"," 0.89"," 7.65"," 1.03","11.80"," 6.43"," 4.42"," 0.08"," 0.03"," 0.03","63.50000","58.00000","58.00000","58.00000","56.70000","54.00000","49.98387","50.51613","58.01667","62.33871","65.33333","64.25806"
"2017"," 9","  6.3303333"," 0.06","70.13333"," 0.02"," 0.02"," 2.00"," 2.00"," 2.00"," 4.48","12.96","15.72"," 7.84"," 2.83"," 4.89"," 0.03"," 0.04"," 0.01"," 0.00"," 0.25"," 0.89"," 7.65"," 1.03","11.80"," 6.43"," 4.42"," 0.08"," 0.03","64.37097","63.50000","58.00000","58.00000","58.00000","56.70000","54.00000","49.98387","50.51613","58.01667","62.33871","65.33333"
"2017","10","  5.2393548"," 0.07","63.32258"," 0.06"," 0.02"," 0.02"," 2.00"," 2.00"," 2.00"," 4.48","12.96","15.72"," 7.84"," 2.83"," 4.89"," 0.03"," 0.04"," 0.01"," 0.00"," 0.25"," 0.89"," 7.65"," 1.03","11.80"," 6.43"," 4.42"," 0.08","70.13333","64.37097","63.50000","58.00000","58.00000","58.00000","56.70000","54.00000","49.98387","50.51613","58.01667","62.33871"
"2017","11"," 12.6276667"," 2.75","58.78333"," 0.07"," 0.06"," 0.02"," 0.02"," 2.00"," 2.00"," 2.00"," 4.48","12.96","15.72"," 7.84"," 2.83"," 4.89"," 0.03"," 0.04"," 0.01"," 0.00"," 0.25"," 0.89"," 7.65"," 1.03","11.80"," 6.43"," 4.42","63.32258","70.13333","64.37097","63.50000","58.00000","58.00000","58.00000","56.70000","54.00000","49.98387","50.51613","58.01667"
"2017","12","  5.0780645"," 0.18","52.74194"," 2.75"," 0.07"," 0.06"," 0.02"," 0.02"," 2.00"," 2.00"," 2.00"," 4.48","12.96","15.72"," 7.84"," 2.83"," 4.89"," 0.03"," 0.04"," 0.01"," 0.00"," 0.25"," 0.89"," 7.65"," 1.03","11.80"," 6.43","58.78333","63.32258","70.13333","64.37097","63.50000","58.00000","58.00000","58.00000","56.70000","54.00000","49.98387","50.51613"
"2018"," 1"," 24.4270370"," 5.29","54.87097"," 0.18"," 2.75"," 0.07"," 0.06"," 0.02"," 0.02"," 2.00"," 2.00"," 2.00"," 4.48","12.96","15.72"," 7.84"," 2.83"," 4.89"," 0.03"," 0.04"," 0.01"," 0.00"," 0.25"," 0.89"," 7.65"," 1.03","11.80","52.74194","58.78333","63.32258","70.13333","64.37097","63.50000","58.00000","58.00000","58.00000","56.70000","54.00000","49.98387"
